_id,key,red3_team,red2_team,red1_team,blue3_team,blue2_team,blue1_team,red3_epa,red2_epa,red1_epa,blue3_epa,blue2_epa,blue1_epa,red3_total_points,red2_total_points,red1_total_points,blue3_total_points,blue2_total_points,blue1_total_points,red3_auto_points,red2_auto_points,red1_auto_points,blue3_auto_points,blue2_auto_points,blue1_auto_points,red3_teleop_points,red2_teleop_points,red1_teleop_points,blue3_teleop_points,blue2_teleop_points,blue1_teleop_points,red3_endgame_points,red2_endgame_points,red1_endgame_points,blue3_endgame_points,blue2_endgame_points,blue1_endgame_points,red3_rank,red2_rank,red1_rank,blue3_rank,blue2_rank,blue1_rank,red3_winrate,red2_winrate,red1_winrate,blue3_winrate,blue2_winrate,blue1_winrate,blue_score,red_score
67da17083136e1e6940cbeda,2025mitvc_qm78,5534,4327,3688,5534,4327,3688,1623,1522,1589,1623,1522,1589,39.17,24.44,34.1,39.17,24.44,34.1,5.4,4.82,4.59,5.4,4.82,4.59,28.28,18.58,25.67,28.28,18.58,25.67,5.49,1.04,3.84,5.49,1.04,3.84,393,1295,589,393,1295,589,0.6029,0.24,0.5517,0.6029,0.24,0.5517,120,92
67da17083136e1e6940cbedb,2025mitvc_qm79,3618,10605,5193,3618,10605,5193,1525,1513,1534,1525,1513,1534,24.9,23.21,26.14,24.9,23.21,26.14,6.63,5.3,2.92,6.63,5.3,2.92,16.4,17.03,22.19,16.4,17.03,22.19,1.87,0.87,1.03,1.87,0.87,1.03,1241,1423,1126,1241,1423,1126,0.4828,0.4167,0.5385,0.4828,0.4167,0.5385,82,37
67da17083136e1e6940cbedc,2025mitvc_qm8,5504,7855,7155,5504,7855,7155,1413,1372,1364,1413,1372,1364,11.38,7.16,6.39,11.38,7.16,6.39,1.79,2.28,3.52,1.79,2.28,3.52,5.72,4.68,1.47,5.72,4.68,1.47,3.87,0.2,1.4,3.87,0.2,1.4,3230,3568,3601,3230,3568,3601,0.1667,0.25,0.25,0.1667,0.25,0.25,15,76
67da17083136e1e6940cbedd,2025mitvc_qm80,7598,1711,7794,7598,1711,7794,1426,1598,1473,1426,1598,1473,12.78,35.4,18.09,12.78,35.4,18.09,2.3,8.76,4.24,2.3,8.76,4.24,8.78,21.06,11.44,8.78,21.06,11.44,1.7,5.57,2.41,1.7,5.57,2.41,3037,530,2116,3037,530,2116,0.5263,0.5161,0.2917,0.5263,0.5161,0.2917,81,93
67da17083136e1e6940cbede,2025mitvc_qm9,7790,9541,3767,7790,9541,3767,1634,1489,1728,1634,1489,1728,40.81,20.04,55.03,40.81,20.04,55.03,7.16,5.61,11.4,7.16,5.61,11.4,26.85,12.79,38.01,26.85,12.79,38.01,6.79,1.63,5.62,6.79,1.63,5.62,349,1826,120,349,1826,120,0.6351,0.5417,0.7162,0.6351,0.5417,0.7162,154,116
67da17083136e1e6940cbedf,2025mitvc_sf10m1,3767,7790,7598,3767,7790,7598,1728,1634,1426,1728,1634,1426,55.03,40.81,12.78,55.03,40.81,12.78,11.4,7.16,2.3,11.4,7.16,2.3,38.01,26.85,8.78,38.01,26.85,8.78,5.62,6.79,1.7,5.62,6.79,1.7,120,349,3037,120,349,3037,0.7162,0.6351,0.5263,0.7162,0.6351,0.5263,125,108
67da17083136e1e6940cbee0,2025mitvc_sf11m1,7160,8873,1711,7160,8873,1711,1537,1594,1598,1537,1594,1598,26.54,34.85,35.4,26.54,34.85,35.4,4,3.12,8.76,4,3.12,8.76,19.84,24.74,21.06,19.84,24.74,21.06,2.7,6.99,5.57,2.7,6.99,5.57,1087,554,530,1087,554,530,0.4375,0.6667,0.5161,0.4375,0.6667,0.5161,102,131
67da17083136e1e6940cbee1,2025mitvc_sf12m1,6087,5193,9673,6087,5193,9673,1563,1534,1524,1563,1534,1524,30.26,26.14,24.73,30.26,26.14,24.73,4.84,2.92,3.58,4.84,2.92,3.58,22.93,22.19,13.15,22.93,22.19,13.15,2.49,1.03,8,2.49,1.03,8,800,1126,1265,800,1126,1265,0.5333,0.5385,0.5313,0.5333,0.5385,0.5313,71,129
67da17083136e1e6940cbee2,2025mitvc_sf13m1,3767,7790,7598,3767,7790,7598,1728,1634,1426,1728,1634,1426,55.03,40.81,12.78,55.03,40.81,12.78,11.4,7.16,2.3,11.4,7.16,2.3,38.01,26.85,8.78,38.01,26.85,8.78,5.62,6.79,1.7,5.62,6.79,1.7,120,349,3037,120,349,3037,0.7162,0.6351,0.5263,0.7162,0.6351,0.5263,123,106
67da17083136e1e6940cbee3,2025mitvc_sf1m1,8611,4983,7782,8611,4983,7782,1503,1482,1548,1503,1482,1548,21.81,19.12,28.1,21.81,19.12,28.1,3.68,5.37,5.42,3.68,5.37,5.42,16.47,12.11,21.46,16.47,12.11,21.46,1.66,1.64,1.22,1.66,1.64,1.22,1591,1956,942,1591,1956,942,0.4667,0.4444,0.6129,0.4667,0.4444,0.6129,81,70
67da17083136e1e6940cbee4,2025mitvc_sf2m1,5534,6077,5110,5534,6077,5110,1623,1563,1596,1623,1563,1596,39.17,30.29,35.12,39.17,30.29,35.12,5.4,2.55,4.59,5.4,2.55,4.59,28.28,21.29,24.94,28.28,21.29,24.94,5.49,6.45,5.59,5.49,6.45,5.59,393,796,539,393,796,539,0.6029,0.5526,0.5909,0.6029,0.5526,0.5909,106,88
67da17083136e1e6940cbee5,2025mitvc_sf3m1,6087,5424,9673,6087,5424,9673,1563,1552,1524,1563,1552,1524,30.26,28.67,24.73,30.26,28.67,24.73,4.84,4.53,3.58,4.84,4.53,3.58,22.93,20.99,13.15,22.93,20.99,13.15,2.49,3.15,8,2.49,3.15,8,800,904,1265,800,904,1265,0.5333,0.6,0.5313,0.5333,0.6,0.5313,86,88
67da17083136e1e6940cbee6,2025mitvc_sf4m1,9771,4398,3618,9771,4398,3618,1527,1643,1525,1527,1643,1525,25.06,42.3,24.9,25.06,42.3,24.9,5.82,6.48,6.63,5.82,6.48,6.63,18.25,34.12,16.4,18.25,34.12,16.4,0.98,1.7,1.87,0.98,1.7,1.87,1223,310,1241,1223,310,1241,0.4667,0.5333,0.4828,0.4667,0.5333,0.4828,140,111
67da17083136e1e6940cbee7,2025mitvc_sf5m1,7195,9176,5086,7195,9176,5086,1564,1564,1574,1564,1564,1574,30.37,30.4,31.9,30.37,30.4,31.9,5.98,3.69,6.14,5.98,3.69,6.14,19.86,21.91,18.4,19.86,21.91,18.4,4.52,4.79,7.36,4.52,4.79,7.36,787,784,695,787,784,695,0.5333,0.3571,0.5,0.5333,0.3571,0.5,30,119
67da17083136e1e6940cbee8,2025mitvc_sf6m1,3770,3688,3537,3770,3688,3537,1570,1589,1521,1570,1589,1521,31.26,34.1,24.26,31.26,34.1,24.26,3.28,4.59,4.52,3.28,4.59,4.52,21.96,25.67,17.24,21.96,25.67,17.24,6.02,3.84,2.5,6.02,3.84,2.5,739,589,1313,739,589,1313,0.6429,0.5517,0.4375,0.6429,0.5517,0.4375,70,99
67da17083136e1e6940cbee9,2025mitvc_sf7m1,5534,6077,5110,5534,6077,5110,1623,1563,1596,1623,1563,1596,39.17,30.29,35.12,39.17,30.29,35.12,5.4,2.55,4.59,5.4,2.55,4.59,28.28,21.29,24.94,28.28,21.29,24.94,5.49,6.45,5.59,5.49,6.45,5.59,393,796,539,393,796,539,0.6029,0.5526,0.5909,0.6029,0.5526,0.5909,106,95
67da17083136e1e6940cbeea,2025mitvc_sf8m1,9771,4398,3618,9771,4398,3618,1527,1643,1525,1527,1643,1525,25.06,42.3,24.9,25.06,42.3,24.9,5.82,6.48,6.63,5.82,6.48,6.63,18.25,34.12,16.4,18.25,34.12,16.4,0.98,1.7,1.87,0.98,1.7,1.87,1223,310,1241,1223,310,1241,0.4667,0.5333,0.4828,0.4667,0.5333,0.4828,95,99
67da17083136e1e6940cbeeb,2025mitvc_sf9m1,6087,5424,9673,6087,5424,9673,1563,1552,1524,1563,1552,1524,30.26,28.67,24.73,30.26,28.67,24.73,4.84,4.53,3.58,4.84,4.53,3.58,22.93,20.99,13.15,22.93,20.99,13.15,2.49,3.15,8,2.49,3.15,8,800,904,1265,800,904,1265,0.5333,0.6,0.5313,0.5333,0.6,0.5313,81,63
67da17083136e1e6940cbeec,2025mose_f1m1,3928,6419,5801,3928,6419,5801,1602,1438,1648,1602,1438,1648,35.97,14.04,43.08,35.97,14.04,43.08,8.63,3.77,8.04,8.63,3.77,8.04,24.95,9.78,28.52,24.95,9.78,28.52,2.39,0.5,6.52,2.39,0.5,6.52,510,2868,283,510,2868,283,0.4444,0.5,0.6667,0.4444,0.5,0.6667,94,138
67da17083136e1e6940cbeed,2025mose_f1m2,3928,6419,5801,3928,6419,5801,1602,1438,1648,1602,1438,1648,35.97,14.04,43.08,35.97,14.04,43.08,8.63,3.77,8.04,8.63,3.77,8.04,24.95,9.78,28.52,24.95,9.78,28.52,2.39,0.5,6.52,2.39,0.5,6.52,510,2868,283,510,2868,283,0.4444,0.5,0.6667,0.4444,0.5,0.6667,117,152
67da17083136e1e6940cbeee,2025mose_qm1,6419,167,3928,6419,167,3928,1438,1665,1602,1438,1665,1602,14.04,45.68,35.97,14.04,45.68,35.97,3.77,14.07,8.63,3.77,14.07,8.63,9.78,29.97,24.95,9.78,29.97,24.95,0.5,1.64,2.39,0.5,1.64,2.39,2868,226,510,2868,226,510,0.5,0.7143,0.4444,0.5,0.7143,0.4444,85,49
67da17083136e1e6940cbeef,2025mose_qm10,1810,1763,4766,1810,1763,4766,1520,1412,1597,1520,1412,1597,24.12,11.25,35.23,24.12,11.25,35.23,4.21,1.89,5.29,4.21,1.89,5.29,18.12,7.92,24.77,18.12,7.92,24.77,1.8,1.44,5.18,1.8,1.44,5.18,1328,3241,535,1328,3241,535,0.3077,0.3333,0.4615,0.3077,0.3333,0.4615,67,63
67da17083136e1e6940cbef0,2025mose_qm11,1710,1785,5809,1710,1785,5809,1641,1507,1576,1641,1507,1576,41.93,22.38,32.23,41.93,22.38,32.23,9.66,5.16,5.87,9.66,5.16,5.87,31.79,15.06,24.43,31.79,15.06,24.43,0.47,2.16,1.93,0.47,2.16,1.93,322,1525,678,322,1525,678,0.9286,0.4167,0.5714,0.9286,0.4167,0.5714,96,86
67da17083136e1e6940cbef1,2025mose_qm12,1997,1806,2996,1997,1806,2996,1485,1412,1683,1485,1412,1683,19.58,11.32,48.51,19.58,11.32,48.51,4.83,2.51,11.87,4.83,2.51,11.87,14.16,6.28,30.34,14.16,6.28,30.34,0.59,2.52,6.31,0.59,2.52,6.31,1889,3236,173,1889,3236,173,0.4545,0.4286,0.6667,0.4545,0.4286,0.6667,62,52
67da17083136e1e6940cbef2,2025mose_qm13,7662,5141,9031,7662,5141,9031,1454,1422,1368,1454,1422,1368,15.82,12.33,6.72,15.82,12.33,6.72,4.67,2.54,2.44,4.67,2.54,2.44,11.28,8.21,2.38,11.28,8.21,2.38,-0.14,1.58,1.9,-0.14,1.58,1.9,2603,3100,3589,2603,3100,3589,0.2727,0.4545,0.1818,0.2727,0.4545,0.1818,20,107
67da17083136e1e6940cbef3,2025mose_qm14,4646,1736,1939,4646,1736,1939,1650,1604,1530,1650,1604,1530,43.46,36.31,25.57,43.46,36.31,25.57,10.8,8.43,4.96,10.8,8.43,4.96,27.41,26.4,19.55,27.41,26.4,19.55,5.25,1.48,1.06,5.25,1.48,1.06,276,499,1173,276,499,1173,0.6667,0.7143,0.4,0.6667,0.7143,0.4,100,74
67da17083136e1e6940cbef4,2025mose_qm15,9570,1763,1710,9570,1763,1710,1427,1412,1641,1427,1412,1641,12.82,11.25,41.93,12.82,11.25,41.93,2,1.89,9.66,2,1.89,9.66,9.87,7.92,31.79,9.87,7.92,31.79,0.95,1.44,0.47,0.95,1.44,0.47,3032,3241,322,3032,3241,322,0.4545,0.3333,0.9286,0.4545,0.3333,0.9286,64,58
67da17083136e1e6940cbef5,2025mose_qm16,5126,2996,1756,5126,2996,1756,1542,1683,1785,1542,1683,1785,27.24,48.51,63.49,27.24,48.51,63.49,3.97,11.87,8.15,3.97,11.87,8.15,21.44,30.34,46.38,21.44,30.34,46.38,1.84,6.31,8.96,1.84,6.31,8.96,1018,173,51,1018,173,51,0.4,0.6667,0.875,0.4,0.6667,0.875,141,109
67da17083136e1e6940cbef6,2025mose_qm17,3928,2357,4187,3928,2357,4187,1602,1579,1450,1602,1579,1450,35.97,32.62,15.42,35.97,32.62,15.42,8.63,9.17,2.74,8.63,9.17,2.74,24.95,20.82,11.62,24.95,20.82,11.62,2.39,2.63,1.06,2.39,2.63,1.06,510,655,2659,510,655,2659,0.4444,0.4667,0.2727,0.4444,0.4667,0.2727,102,117
67da17083136e1e6940cbef7,2025mose_qm18,1723,8825,3184,1723,8825,3184,1465,1487,1516,1465,1487,1516,17.18,19.76,23.64,17.18,19.76,23.64,1.37,2.61,5.51,1.37,2.61,5.51,14.64,15.5,16.41,14.64,15.5,16.41,1.17,1.65,1.72,1.17,1.65,1.72,2390,1867,1366,2390,1867,1366,0.3636,0.3846,0.4286,0.3636,0.3846,0.4286,51,24
67da17083136e1e6940cbef8,2025mose_qm19,5801,1710,4213,5801,1710,4213,1648,1641,1555,1648,1641,1555,43.08,41.93,29.11,43.08,41.93,29.11,8.04,9.66,8.81,8.04,9.66,8.81,28.52,31.79,20.15,28.52,31.79,20.15,6.52,0.47,0.15,6.52,0.47,0.15,283,322,871,283,322,871,0.6667,0.9286,0.5,0.6667,0.9286,0.5,117,31
67da17083136e1e6940cbef9,2025mose_qm2,1987,8825,1939,1987,8825,1939,1648,1487,1530,1648,1487,1530,43.04,19.76,25.57,43.04,19.76,25.57,10.22,2.61,4.96,10.22,2.61,4.96,25.46,15.5,19.55,25.46,15.5,19.55,7.35,1.65,1.06,7.35,1.65,1.06,284,1867,1173,284,1867,1173,0.5385,0.3846,0.4,0.5385,0.3846,0.4,115,147
67da17083136e1e6940cbefa,2025mose_qm20,1987,5126,5141,1987,5126,5141,1648,1542,1422,1648,1542,1422,43.04,27.24,12.33,43.04,27.24,12.33,10.22,3.97,2.54,10.22,3.97,2.54,25.46,21.44,8.21,25.46,21.44,8.21,7.35,1.84,1.58,7.35,1.84,1.58,284,1018,3100,284,1018,3100,0.5385,0.4,0.4545,0.5385,0.4,0.4545,73,113
67da17083136e1e6940cbefb,2025mose_qm21,3928,1756,4522,3928,1756,4522,1602,1785,1778,1602,1785,1778,35.97,63.49,63.75,35.97,63.49,63.75,8.63,8.15,13.23,8.63,8.15,13.23,24.95,46.38,47.13,24.95,46.38,47.13,2.39,8.96,3.4,2.39,8.96,3.4,510,51,55,510,51,55,0.4444,0.875,0.7143,0.4444,0.875,0.7143,170,79
67da17083136e1e6940cbefc,2025mose_qm22,8825,2718,1810,8825,2718,1810,1487,1566,1520,1487,1566,1520,19.76,30.77,24.12,19.76,30.77,24.12,2.61,7.09,4.21,2.61,7.09,4.21,15.5,21.05,18.12,15.5,21.05,18.12,1.65,2.64,1.8,1.65,2.64,1.8,1867,767,1328,1867,767,1328,0.3846,0.5385,0.3077,0.3846,0.5385,0.3077,104,50
67da17083136e1e6940cbefd,2025mose_qm23,9316,3184,6419,9316,3184,6419,1398,1516,1438,1398,1516,1438,9.86,23.64,14.04,9.86,23.64,14.04,3.05,5.51,3.77,3.05,5.51,3.77,4.26,16.41,9.78,4.26,16.41,9.78,2.55,1.72,0.5,2.55,1.72,0.5,3392,1366,2868,3392,1366,2868,0.2727,0.4286,0.5,0.2727,0.4286,0.5,52,30
67da17083136e1e6940cbefe,2025mose_qm24,5576,5809,4646,5576,5809,4646,1347,1576,1650,1347,1576,1650,4.67,32.23,43.46,4.67,32.23,43.46,2.07,5.87,10.8,2.07,5.87,10.8,2.58,24.43,27.41,2.58,24.43,27.41,0.02,1.93,5.25,0.02,1.93,5.25,3664,678,276,3664,678,276,0.2727,0.5714,0.6667,0.2727,0.5714,0.6667,107,95
67da17083136e1e6940cbeff,2025mose_qm25,5126,4522,8112,5126,4522,8112,1542,1778,1373,1542,1778,1373,27.24,63.75,7.28,27.24,63.75,7.28,3.97,13.23,4.15,3.97,13.23,4.15,21.44,47.13,0.15,21.44,47.13,0.15,1.84,3.4,2.98,1.84,3.4,2.98,1018,55,3563,1018,55,3563,0.4,0.7143,0.2727,0.4,0.7143,0.2727,94,114
67da17083136e1e6940cbf00,2025mose_qm26,1723,4213,1997,1723,4213,1997,1465,1555,1485,1465,1555,1485,17.18,29.11,19.58,17.18,29.11,19.58,1.37,8.81,4.83,1.37,8.81,4.83,14.64,20.15,14.16,14.64,20.15,14.16,1.17,0.15,0.59,1.17,0.15,0.59,2390,871,1889,2390,871,1889,0.3636,0.5,0.4545,0.3636,0.5,0.4545,60,107
67da17083136e1e6940cbf01,2025mose_qm27,2357,6419,1756,2357,6419,1756,1579,1438,1785,1579,1438,1785,32.62,14.04,63.49,32.62,14.04,63.49,9.17,3.77,8.15,9.17,3.77,8.15,20.82,9.78,46.38,20.82,9.78,46.38,2.63,0.5,8.96,2.63,0.5,8.96,655,2868,51,655,2868,51,0.4667,0.5,0.875,0.4667,0.5,0.875,101,56
67da17083136e1e6940cbf02,2025mose_qm28,4646,9316,3284,4646,9316,3284,1650,1398,1548,1650,1398,1548,43.46,9.86,28.04,43.46,9.86,28.04,10.8,3.05,4.98,10.8,3.05,4.98,27.41,4.26,22.57,27.41,4.26,22.57,5.25,2.55,0.49,5.25,2.55,0.49,276,3392,947,276,3392,947,0.6667,0.2727,0.3077,0.6667,0.2727,0.3077,74,87
67da17083136e1e6940cbf03,2025mose_qm29,5801,9570,167,5801,9570,167,1648,1427,1665,1648,1427,1665,43.08,12.82,45.68,43.08,12.82,45.68,8.04,2,14.07,8.04,2,14.07,28.52,9.87,29.97,28.52,9.87,29.97,6.52,0.95,1.64,6.52,0.95,1.64,283,3032,226,283,3032,226,0.6667,0.4545,0.7143,0.6667,0.4545,0.7143,134,46
67da17083136e1e6940cbf04,2025mose_qm3,5141,5809,1997,5141,5809,1997,1422,1576,1485,1422,1576,1485,12.33,32.23,19.58,12.33,32.23,19.58,2.54,5.87,4.83,2.54,5.87,4.83,8.21,24.43,14.16,8.21,24.43,14.16,1.58,1.93,0.59,1.58,1.93,0.59,3100,678,1889,3100,678,1889,0.4545,0.5714,0.4545,0.4545,0.5714,0.4545,38,19
67da17083136e1e6940cbf05,2025mose_qm30,1736,5576,1785,1736,5576,1785,1604,1347,1507,1604,1347,1507,36.31,4.67,22.38,36.31,4.67,22.38,8.43,2.07,5.16,8.43,2.07,5.16,26.4,2.58,15.06,26.4,2.58,15.06,1.48,0.02,2.16,1.48,0.02,2.16,499,3664,1525,499,3664,1525,0.7143,0.2727,0.4167,0.7143,0.2727,0.4167,60,44
67da17083136e1e6940cbf06,2025mose_qm31,4213,3928,5968,4213,3928,5968,1555,1602,1491,1555,1602,1491,29.11,35.97,20.25,29.11,35.97,20.25,8.81,8.63,7.14,8.81,8.63,7.14,20.15,24.95,12.56,20.15,24.95,12.56,0.15,2.39,0.56,0.15,2.39,0.56,871,510,1792,871,510,1792,0.5,0.4444,0.5625,0.5,0.4444,0.5625,73,89
67da17083136e1e6940cbf07,2025mose_qm32,1763,8112,7662,1763,8112,7662,1412,1373,1454,1412,1373,1454,11.25,7.28,15.82,11.25,7.28,15.82,1.89,4.15,4.67,1.89,4.15,4.67,7.92,0.15,11.28,7.92,0.15,11.28,1.44,2.98,-0.14,1.44,2.98,-0.14,3241,3563,2603,3241,3563,2603,0.3333,0.2727,0.2727,0.3333,0.2727,0.2727,19,82
67da17083136e1e6940cbf08,2025mose_qm33,2718,1939,6419,2718,1939,6419,1566,1530,1438,1566,1530,1438,30.77,25.57,14.04,30.77,25.57,14.04,7.09,4.96,3.77,7.09,4.96,3.77,21.05,19.55,9.78,21.05,19.55,9.78,2.64,1.06,0.5,2.64,1.06,0.5,767,1173,2868,767,1173,2868,0.5385,0.4,0.5,0.5385,0.4,0.5,44,99
67da17083136e1e6940cbf09,2025mose_qm34,5576,5141,2996,5576,5141,2996,1347,1422,1683,1347,1422,1683,4.67,12.33,48.51,4.67,12.33,48.51,2.07,2.54,11.87,2.07,2.54,11.87,2.58,8.21,30.34,2.58,8.21,30.34,0.02,1.58,6.31,0.02,1.58,6.31,3664,3100,173,3664,3100,173,0.2727,0.4545,0.6667,0.2727,0.4545,0.6667,53,104
67da17083136e1e6940cbf0a,2025mose_qm35,1997,8825,9316,1997,8825,9316,1485,1487,1398,1485,1487,1398,19.58,19.76,9.86,19.58,19.76,9.86,4.83,2.61,3.05,4.83,2.61,3.05,14.16,15.5,4.26,14.16,15.5,4.26,0.59,1.65,2.55,0.59,1.65,2.55,1889,1867,3392,1889,1867,3392,0.4545,0.3846,0.2727,0.4545,0.3846,0.2727,44,94
67da17083136e1e6940cbf0b,2025mose_qm36,9570,4187,1785,9570,4187,1785,1427,1450,1507,1427,1450,1507,12.82,15.42,22.38,12.82,15.42,22.38,2,2.74,5.16,2,2.74,5.16,9.87,11.62,15.06,9.87,11.62,15.06,0.95,1.06,2.16,0.95,1.06,2.16,3032,2659,1525,3032,2659,1525,0.4545,0.2727,0.4167,0.4545,0.2727,0.4167,53,105
67da17083136e1e6940cbf0c,2025mose_qm37,4522,4213,1763,4522,4213,1763,1778,1555,1412,1778,1555,1412,63.75,29.11,11.25,63.75,29.11,11.25,13.23,8.81,1.89,13.23,8.81,1.89,47.13,20.15,7.92,47.13,20.15,7.92,3.4,0.15,1.44,3.4,0.15,1.44,55,871,3241,55,871,3241,0.7143,0.5,0.3333,0.7143,0.5,0.3333,106,83
67da17083136e1e6940cbf0d,2025mose_qm38,8112,4766,2357,8112,4766,2357,1373,1597,1579,1373,1597,1579,7.28,35.23,32.62,7.28,35.23,32.62,4.15,5.29,9.17,4.15,5.29,9.17,0.15,24.77,20.82,0.15,24.77,20.82,2.98,5.18,2.63,2.98,5.18,2.63,3563,535,655,3563,535,655,0.2727,0.4615,0.4667,0.2727,0.4615,0.4667,93,82
67da17083136e1e6940cbf0e,2025mose_qm39,1710,5968,1736,1710,5968,1736,1641,1491,1604,1641,1491,1604,41.93,20.25,36.31,41.93,20.25,36.31,9.66,7.14,8.43,9.66,7.14,8.43,31.79,12.56,26.4,31.79,12.56,26.4,0.47,0.56,1.48,0.47,0.56,1.48,322,1792,499,322,1792,499,0.9286,0.5625,0.7143,0.9286,0.5625,0.7143,107,65
67da17083136e1e6940cbf0f,2025mose_qm4,7662,9570,4766,7662,9570,4766,1454,1427,1597,1454,1427,1597,15.82,12.82,35.23,15.82,12.82,35.23,4.67,2,5.29,4.67,2,5.29,11.28,9.87,24.77,11.28,9.87,24.77,-0.14,0.95,5.18,-0.14,0.95,5.18,2603,3032,535,2603,3032,535,0.2727,0.4545,0.4615,0.2727,0.4545,0.4615,39,97
67da17083136e1e6940cbf10,2025mose_qm40,4187,1997,3284,4187,1997,3284,1450,1485,1548,1450,1485,1548,15.42,19.58,28.04,15.42,19.58,28.04,2.74,4.83,4.98,2.74,4.83,4.98,11.62,14.16,22.57,11.62,14.16,22.57,1.06,0.59,0.49,1.06,0.59,0.49,2659,1889,947,2659,1889,947,0.2727,0.4545,0.3077,0.2727,0.4545,0.3077,56,69
67da17083136e1e6940cbf11,2025mose_qm41,2996,9316,1785,2996,9316,1785,1683,1398,1507,1683,1398,1507,48.51,9.86,22.38,48.51,9.86,22.38,11.87,3.05,5.16,11.87,3.05,5.16,30.34,4.26,15.06,30.34,4.26,15.06,6.31,2.55,2.16,6.31,2.55,2.16,173,3392,1525,173,3392,1525,0.6667,0.2727,0.4167,0.6667,0.2727,0.4167,89,79
67da17083136e1e6940cbf12,2025mose_qm42,1756,167,1939,1756,167,1939,1785,1665,1530,1785,1665,1530,63.49,45.68,25.57,63.49,45.68,25.57,8.15,14.07,4.96,8.15,14.07,4.96,46.38,29.97,19.55,46.38,29.97,19.55,8.96,1.64,1.06,8.96,1.64,1.06,51,226,1173,51,226,1173,0.875,0.7143,0.4,0.875,0.7143,0.4,144,32
67da17083136e1e6940cbf13,2025mose_qm43,9031,6419,1763,9031,6419,1763,1368,1438,1412,1368,1438,1412,6.72,14.04,11.25,6.72,14.04,11.25,2.44,3.77,1.89,2.44,3.77,1.89,2.38,9.78,7.92,2.38,9.78,7.92,1.9,0.5,1.44,1.9,0.5,1.44,3589,2868,3241,3589,2868,3241,0.1818,0.5,0.3333,0.1818,0.5,0.3333,14,127
67da17083136e1e6940cbf14,2025mose_qm44,4213,4646,4187,4213,4646,4187,1555,1650,1450,1555,1650,1450,29.11,43.46,15.42,29.11,43.46,15.42,8.81,10.8,2.74,8.81,10.8,2.74,20.15,27.41,11.62,20.15,27.41,11.62,0.15,5.25,1.06,0.15,5.25,1.06,871,276,2659,871,276,2659,0.5,0.6667,0.2727,0.5,0.6667,0.2727,114,111
67da17083136e1e6940cbf15,2025mose_qm45,9570,5809,3928,9570,5809,3928,1427,1576,1602,1427,1576,1602,12.82,32.23,35.97,12.82,32.23,35.97,2,5.87,8.63,2,5.87,8.63,9.87,24.43,24.95,9.87,24.43,24.95,0.95,1.93,2.39,0.95,1.93,2.39,3032,678,510,3032,678,510,0.4545,0.5714,0.4444,0.4545,0.5714,0.4444,97,95
67da17083136e1e6940cbf16,2025mose_qm46,1785,8112,1939,1785,8112,1939,1507,1373,1530,1507,1373,1530,22.38,7.28,25.57,22.38,7.28,25.57,5.16,4.15,4.96,5.16,4.15,4.96,15.06,0.15,19.55,15.06,0.15,19.55,2.16,2.98,1.06,2.16,2.98,1.06,1525,3563,1173,1525,3563,1173,0.4167,0.2727,0.4,0.4167,0.2727,0.4,28,139
67da17083136e1e6940cbf17,2025mose_qm47,167,1806,1987,167,1806,1987,1665,1412,1648,1665,1412,1648,45.68,11.32,43.04,45.68,11.32,43.04,14.07,2.51,10.22,14.07,2.51,10.22,29.97,6.28,25.46,29.97,6.28,25.46,1.64,2.52,7.35,1.64,2.52,7.35,226,3236,284,226,3236,284,0.7143,0.4286,0.5385,0.7143,0.4286,0.5385,129,104
67da17083136e1e6940cbf18,2025mose_qm48,5576,1723,7662,5576,1723,7662,1347,1465,1454,1347,1465,1454,4.67,17.18,15.82,4.67,17.18,15.82,2.07,1.37,4.67,2.07,1.37,4.67,2.58,14.64,11.28,2.58,14.64,11.28,0.02,1.17,-0.14,0.02,1.17,-0.14,3664,2390,2603,3664,2390,2603,0.2727,0.3636,0.2727,0.2727,0.3636,0.2727,35,82
67da17083136e1e6940cbf19,2025mose_qm49,5126,2357,9031,5126,2357,9031,1542,1579,1368,1542,1579,1368,27.24,32.62,6.72,27.24,32.62,6.72,3.97,9.17,2.44,3.97,9.17,2.44,21.44,20.82,2.38,21.44,20.82,2.38,1.84,2.63,1.9,1.84,2.63,1.9,1018,655,3589,1018,655,3589,0.4,0.4667,0.1818,0.4,0.4667,0.1818,67,69
67da17083136e1e6940cbf1a,2025mose_qm5,2357,1785,1806,2357,1785,1806,1579,1507,1412,1579,1507,1412,32.62,22.38,11.32,32.62,22.38,11.32,9.17,5.16,2.51,9.17,5.16,2.51,20.82,15.06,6.28,20.82,15.06,6.28,2.63,2.16,2.52,2.63,2.16,2.52,655,1525,3236,655,1525,3236,0.4667,0.4167,0.4286,0.4667,0.4167,0.4286,55,86
67da17083136e1e6940cbf1b,2025mose_qm50,1710,8112,3284,1710,8112,3284,1641,1373,1548,1641,1373,1548,41.93,7.28,28.04,41.93,7.28,28.04,9.66,4.15,4.98,9.66,4.15,4.98,31.79,0.15,22.57,31.79,0.15,22.57,0.47,2.98,0.49,0.47,2.98,0.49,322,3563,947,322,3563,947,0.9286,0.2727,0.3077,0.9286,0.2727,0.3077,96,88
